Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,yaw_deg,pitch_deg,roll_deg,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,cumulative_displacement
0.10946,-1.79,2.24,-0.26,-0.01,-0.04,-0.16,-1403.4,-2094.15,432.8,3.807494094284597,-3.669863645845803,1.0004052034626796,0.211727114493892,0.15360308830320396,0.3908706080353526,0.15642013591110002,0.09516098380682347,0.27943935953501636,0.3515828704497382
0.108643,1.93,7.11,-0.12,-0.1,-0.01,-0.09,-1404.45,-2110.8,430.85,4.424122661860562,-4.012378449148782,0.3577855348423243,0.4128148411707443,0.9260296152573739,0.4520159016047952,0.19034619175573655,0.1538082517132894,0.3252262190684337,0.4333564346621356
0.108666,2.13,2.23,0.0,0.2,-0.14,0.02,-1403.7,-2121.3,430.55,6.56613944403469,-5.74192437049786,0.31937995808512765,0.6389943482246514,1.1680297976653917,0.502743698925263,0.24749414044315657,0.267584781795622,0.37710117244403335,0.5708409706088251
0.108701,-0.46,0.35,2.78,0.01,0.44,0.13,-1404.0,-2132.85,430.7,6.6041354337989455,-1.8710429272892002,1.4363136142113249,0.5790173378937835,1.1695654249641332,0.8055078868688388,0.31369368458953656,0.39463425094314797,0.4482053002577357,0.7307776588576568
0.108268,-4.28,-3.64,1.77,-0.02,0.0,-0.2,-1404.45,-2135.7,430.1,5.690905643657025,-0.812446390859144,0.22050997900726022,0.11511296587855413,0.7566210175747189,0.9505327319389258,0.3512697344539483,0.49890642782354616,0.5432668031162753,0.8767959307297548
0.1092,3.23,2.66,-0.59,-0.01,0.09,0.02,-1403.4,-2139.6,427.25,6.425700868451609,-1.2228204891263181,0.3867748299802485,0.46641597261889084,1.054856905382294,0.9265519208011356,0.38302121449590887,0.5978131224169991,0.6457556251558827,1.0227227937924683
0.109372,-0.14,-3.16,-2.54,-0.16,0.19,0.37,-1404.9,-2142.3,426.8,4.147130423979426,-0.21498012502712233,2.8337322982520625,0.4683032548899945,0.7299325851167098,0.6244249225434686,0.43413727017145975,0.6954161204944277,0.7305723448110257,1.16176621260324
0.108278,7.93,4.02,-4.94,-0.29,-0.41,-0.12,-1406.4,-2145.45,423.5,2.976838610936439,-3.7915136894235135,1.9418183244217806,1.3427143697921715,1.2223128575821407,0.17075683515535695,0.5321839533541275,0.8011087365167008,0.7736226899910824,1.312223559997364
0.108096,0.91,5.47,-2.79,0.11,-0.04,0.17,-1407.9,-2147.1,423.5,4.8011955144563,-4.340866734459173,2.8931100018434526,1.4286383333203716,1.841892237085891,-0.0721174551019734,0.6819700242519542,0.9667228934733186,0.7789539512042076,1.535589489282881
0.109133,0.65,5.31,0.19,-0.32,-0.01,-0.18,-1408.65,-2149.35,420.5,4.129182937619858,-4.45685537269836,1.6708822554904779,1.4776729131253519,2.4200667781554843,-0.004385468662015571,0.8405572568811348,1.199283080078487,0.7747794544146399,1.817106055705283
0.109723,5.5,-2.7,-0.76,0.06,-0.1,0.08,-1409.55,-2149.5,419.3,3.922153214680437,-6.253620574634161,2.174320494893463,2.099385099537894,2.1536083360927525,-0.04149145336756844,1.0368000250428593,1.4502017573588168,0.7722625776567139,2.135661767210353
0.10875,3.63,3.72,0.63,-0.12,-0.13,-0.14,-1410.15,-2151.3,416.9,4.189733703695841,-7.853427248750345,1.1411299075937984,2.4690596699416734,2.559514350625666,0.10941618701318823,1.2852092093833107,1.7064778034491308,0.7759559850486945,2.492590577931113
0.108509,0.8,-0.2,-0.12,0.02,0.01,0.05,-1410.15,-2151.0,415.4,3.9811146612735833,-9.016107082998337,1.4999711828661202,2.557578949124091,2.5410797437045343,0.10870267447999322,1.5579269743414141,1.9832079857399685,0.7877899148195763,2.8812994857378236
0.110311,-0.26,0.45,0.0,0.05,0.05,0.04,-1411.5,-2152.35,413.3,5.358355033746697,-8.083219233994887,1.615604632484499,2.527149337899729,2.5896641569334653,0.10925937752182191,1.8383777053763564,2.2661967309516076,0.7998117207787624,3.2798967339383247
